Material Description,Plant,Period,Year,Amount in LC,Quantity
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,6650.23,221
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,6512.64,217
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7521.64,250
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7705.09,256
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9658.88,321
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9493.77,315
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7448.25,248
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7530.81,250
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9402.05,312
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9255.28,307
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10732.09,356
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10777.95,358
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8484.77,282
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8677.4,288
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9833.16,326
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9860.68,327
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7264.8,242
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7035.48,234
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9438.74,313
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,91.73,5
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9273.63,308
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9191.07,305
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9961.58,331
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9888.2,328
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,11410.87,378
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,11493.43,381
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,6641.05,221
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,6567.67,218
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9035.14,300
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9136.04,303
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,11172.38,371
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,11154.04,370
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9649.71,320
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,3559.02,119
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,3320.53,111
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,128.42,6
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,898.93,31
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,1036.52,36
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7971.1,265
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7934.41,264
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,6787.82,226
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,6952.93,231
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,1632.75,55
Crate: Red Quart,AA,9,2022,-780.77,-52
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9319.49,309
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9172.73,305
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9888.2,328
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9860.68,327
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9502.95,315
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9530.46,316
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,6833.68,227
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,6842.85,228
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,12144.69,403
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,12172.21,404
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7466.6,248
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7374.87,245
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8897.55,295
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9090.17,302
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8466.43,281
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8292.15,275
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9291.97,308
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9365.35,311
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7622.54,253
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7457.43,248
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7677.57,255
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7567.5,252
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9502.95,315
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9768.95,324
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9392.87,312
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9200.25,305
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7897.72,262
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7805.99,259
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7191.42,239
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7503.29,249
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,2981.14,100
Crate: Red Quart,AA,9,2022,-1425.57,-97
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,412.77,15
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,614.57,22
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,3705.78,124
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,3705.78,124
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9677.23,321
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9411.22,312
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9686.4,322
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9759.78,324
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,13327.97,442
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,13309.63,441
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10420.22,346
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10438.56,346
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8328.84,277
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8383.87,278
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7980.27,265
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7989.45,265
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9218.59,306
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9163.55,304
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9622.19,319
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9576.33,318
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9438.74,313
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9447.91,314
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,1816.2,62
Crate: Red Quart,AA,9,2022,-868.5,-58
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10218.42,339
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10346.84,343
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9493.77,315
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9374.53,311
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10300.97,342
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10447.74,347
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7989.45,265
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8007.79,266
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7475.77,248
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7283.15,242
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,2687.61,90
Crate: Red Quart,AA,9,2022,-1285.2,-87
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,3283.84,110
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,3237.97,108
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8558.15,284
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8503.12,282
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7108.86,236
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7053.83,235
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9613.02,319
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9723.09,323
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,3017.83,101
Crate: Red Quart,AA,9,2022,-1443.11,-98
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9658.88,321
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9585.5,318
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10374.35,344
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10456.91,347
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,12695.05,421
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,12612.5,418
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,11869.51,394
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,11897.03,395
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10722.92,356
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10722.92,356
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10566.98,351
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10557.81,350
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9539.64,317
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9585.5,318
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,5255.97,175
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,5439.43,181
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8062.83,268
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7989.45,265
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9071.83,301
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8906.72,296
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,11190.73,371
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,11447.56,380
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9246.11,307
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8998.45,299
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8906.72,296
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9081.0,302
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,2843.55,95
Crate: Red Quart,AA,9,2022,-1359.77,-92
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7301.49,243
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7255.63,241
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8778.3,292
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8925.06,296
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9695.57,322
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9567.15,318
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,5824.68,194
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,5677.92,189
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,2403.25,81
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,2394.08,81
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,3210.45,108
Crate: Red Quart,AA,9,2022,-1535.23,-105
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10484.43,348
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10521.12,349
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10998.1,365
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10952.24,363
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,11520.95,382
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,11530.12,382
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8704.92,289
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8805.82,292
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10805.47,358
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10979.75,364
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8714.09,289
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8585.67,285
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,6677.75,222
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,6595.19,219
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8264.63,275
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8585.67,285
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7732.61,257
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7429.91,247
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,4733.13,158
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,4852.37,162
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,36.69,3
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,4357.05,145
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,4182.76,140
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10209.25,339
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10255.11,340
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,3531.5,118
Crate: Red Quart,AA,9,2022,-1688.75,-115
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,1265.84,43
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9071.83,301
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8934.24,297
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,6439.25,214
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9.17,2
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,11273.28,374
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,11282.45,374
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10420.22,346
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10365.18,344
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,11841.99,393
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,11814.47,392
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,12878.51,427
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,12924.37,428
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10163.38,337
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10319.32,342
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,1091.55,38
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,6200.76,206
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,6393.39,213
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9136.04,303
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8934.24,297
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7796.82,259
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7961.93,265
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,6439.25,214
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,36.69,3
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,1944.62,66
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,1843.72,62
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,3338.87,112
Crate: Red Quart,AA,9,2022,-1596.64,-109
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8787.47,292
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8814.99,293
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8594.85,285
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8879.2,295
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8429.74,280
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8163.73,271
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,11786.95,391
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,11832.82,392
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10649.54,353
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10713.75,355
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9007.62,299
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8943.41,297
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9805.65,325
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9915.72,329
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8897.55,295
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8769.13,291
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,11640.19,386
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,11722.75,389
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8136.21,270
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,7980.27,265
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8934.24,297
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9108.52,302
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,3834.2,128
Crate: Red Quart,AA,9,2022,-1833.5,-125
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9686.4,322
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9750.61,324
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,11154.04,370
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,11126.52,369
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9502.95,315
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9347.01,310
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,11300.8,375
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,11429.22,379
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,12584.98,417
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,11199.9,372
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,11227.42,372
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8659.05,288
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8548.98,284
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10548.64,350
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,10585.33,351
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9631.36,320
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9677.23,321
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9796.47,325
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,9704.75,322
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8255.45,274
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8255.45,274
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,25995.51,860
B&CR: 1000RB Amber & 1L Brown Crate,AA,9,2022,16477.96,576
B&CR: 1000RB Amber & 1L Brown Crate,AA,9,2022,234.65,10
B&CR: 1000RB Amber & 1L Brown Crate,AA,9,2022,443.24,17
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,-6365.87,-209
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,6365.87,212
B&CR: 1000RB Amber & 1L Brown Crate,AA,9,2022,72412.65,2526
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,2458.29,83
Crate: Red Quart,AA,9,2022,-1175.55,-80
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8310.49,276
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,8264.63,275
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,6677.75,222
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,6796.99,226
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,2687.61,90
Crate: 1L Brown,AA,9,2022,-1285.2,-87
B&CR: 660RB Green Lite & Red Crate,AA,9,2022,119.25,5
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,4357.05,145
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,18868.3,625
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,9668.05,321
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,10750.44,357
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,5283.49,176
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,20473.53,678
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,17685.02,586
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,9411.22,312
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,10924.72,362
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,15611.98,517
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,17198.86,570
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,14823.13,491
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,16180.69,536
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,17354.8,575
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,13199.55,438
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,15281.76,506
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,10869.68,361
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,17629.98,584
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,14217.73,471
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,13465.56,446
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,6054.0,202
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,6751.13,225
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,8805.82,292
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,9.17,2
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,12199.73,405
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,11438.39,379
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,14043.45,465
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,8778.3,292
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,7925.24,263
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,12548.29,416
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,13282.11,440
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,16144.0,535
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,14951.55,495
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,10300.97,342
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,18345.45,608
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,12098.83,401
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,19024.24,630
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,24445.32,809
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,19592.95,649
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,10383.53,345
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,24225.17,802
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,21060.58,697
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,22234.69,736
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,15511.08,514
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,8448.08,281
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,7595.02,252
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,5622.88,187
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,15309.28,507
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,2513.33,85
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,18382.15,609
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,16437.53,545
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,7980.27,265
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,5898.06,196
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,1770.34,60
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,12318.97,408
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,17648.33,585
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,22601.6,748
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,21234.86,703
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,17767.57,588
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,10034.96,333
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,15822.95,524
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,17529.08,581
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,17171.35,569
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,11254.94,373
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,27.52,2
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,16547.6,548
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,20693.67,685
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,16529.25,548
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,16098.14,533
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,7567.5,252
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,13383.01,444
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,6292.49,209
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,21005.55,695
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,22931.82,759
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,25692.81,850
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,20271.73,671
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,19171.0,635
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,23014.37,762
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,18849.95,624
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,13584.81,450
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,20601.95,682
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,24160.96,800
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,23463.84,777
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,24793.88,821
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,22895.13,758
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,23528.05,779
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,19152.65,634
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,17519.91,580
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,22335.59,739
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,13227.07,438
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,21399.97,708
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,19987.37,662
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,20656.98,684
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,12493.25,414
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,15245.07,505
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,55.04,3
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,5017.48,167
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,26903.61,890
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,21858.61,724
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,19932.34,660
B&CR: 660RB Flint Bella & Grey Crate,AD,9,2022,550.36,20
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,23280.38,771
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,14868.99,493
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,22317.25,739
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,21280.73,705
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,19189.35,635
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,18767.4,622
B&CR: 660RB Green Fish & Navy Crate,AD,9,2022,12933.55,429
